organization_id,sales_order,date_create,status,code,client_id,tvz_id,cost_price,price_b2b_gross,price_b2c_gross,quantity
8,2051023107,2022-06-30T20:32:02.709,1,11916,33998,5669,97.94,107.61,132.56,1
8,2051023107,2022-06-30T20:32:02.709,1,20289,33998,5669,883.89,1092.80,1170.38,1
1,2051023108,2022-06-30T20:32:03.649,0,65884,13514,552,300.33,357.23,382.58,1
13,2051023109,2022-06-30T20:32:04.938,0,36973,21336,6839,476.84,503.85,539.93,1
5,2051023110,2022-06-30T20:43:02.459,1,9171,51582,3381,3006.07,3654.33,3917.44,1
13,2051023111,2022-06-30T21:05:02.158,0,17765,20849,7224,198.14,283.77,303.91,1
2,2051023112,2022-06-30T21:05:02.995,0,37025,1860,2742,214.76,254.05,282.36,4
1,2051023113,2022-06-30T21:05:03.489,0,65884,21964,1090,300.33,357.23,382.58,1
13,2051023114,2022-06-30T21:05:04.392,1,48507,41490,7482,2561.27,3004.68,3218.01,1
1,2051023115,2022-06-30T21:05:04.886,0,37772,48097,1224,253.81,291.39,328.70,1
1,2051023115,2022-06-30T21:05:04.886,0,45785,48097,1224,26.13,31.64,38.80,2
5,2051023116,2022-06-30T21:05:06.010,0,52122,7735,3814,307.12,373.33,399.83,1
1,2051023117,2022-06-30T21:05:06.487,0,65308,27477,1036,589.76,656.70,702.66,1
1,2051023117,2022-06-30T21:05:06.487,0,53507,27477,1036,37.11,47.42,61.43,1
1,2051023117,2022-06-30T21:05:06.487,0,47957,27477,1036,48.25,82.51,88.37,1
1,2051023118,2022-06-30T21:05:07.326,0,61397,63141,669,224.59,264.88,293.13,1
1,2051023119,2022-06-30T21:36:02.136,0,65495,63111,139,425.98,527.77,564.71,1
1,2051023120,2022-06-30T21:36:02.930,0,66106,47458,254,739.41,1004.18,1074.47,1
8,2051023121,2022-06-30T21:36:03.345,0,211,34049,5365,334.47,367.28,393.36,1
2,2051023122,2022-06-30T21:36:04.633,1,4351,15043,2628,27.17,46.29,49.57,5
7,2051023123,2022-06-30T21:58:02.784,0,41314,222,5100,238.57,288.83,317.92,1
1,2051023124,2022-06-30T21:58:03.213,1,60064,5303,1651,296.27,365.61,391.21,1
5,2051023125,2022-06-30T22:09:02.492,1,65636,18073,3948,919.85,1045.47,1118.65,1
5,2051023126,2022-06-30T22:09:03.044,0,45608,39402,4245,473.95,497.63,533.46,1
5,2051023126,2022-06-30T22:09:03.044,0,48163,39402,4245,184.14,238.02,283.44,1
5,2051023126,2022-06-30T22:09:03.044,0,41335,39402,4245,546.78,563.98,604.59,2
1,2051023127,2022-06-30T22:20:03.384,6,6703,22538,583,124.26,147.93,161.66,2
1,2051023128,2022-06-30T22:20:03.941,0,14298,66604,395,143.33,244.52,261.88,4
1,2051023128,2022-06-30T22:20:03.941,0,53548,66604,395,140.35,156.59,181.05,1
7,2051023129,2022-06-30T22:20:05.275,0,46856,36765,4630,217.28,298.86,320.08,1
7,2051023129,2022-06-30T22:20:05.275,0,66990,36765,4630,805.24,1045.37,1118.65,1
2,2051023130,2022-06-30T22:31:02.186,0,63295,56317,2537,607.21,665.76,712.36,1
2,2051023130,2022-06-30T22:31:02.186,0,38334,56317,2537,62.58,91.57,98.07,1
1,2051023131,2022-06-30T22:31:03.157,0,61246,22822,1053,139.62,171.22,183.21,1
1,2051023131,2022-06-30T22:31:03.157,0,16403,22822,1053,96.86,116.14,143.33,1
1,2051023132,2022-06-30T22:42:02.598,0,39385,13602,786,298.46,342.13,366.42,1
5,2051023133,2022-06-30T22:42:03.077,0,56019,11851,4089,423.76,495.07,530.23,1
2,2051023134,2022-06-30T22:42:03.616,0,37025,36511,2752,214.76,254.05,282.36,4
5,2051023135,2022-06-30T22:53:06.752,1,53315,39941,3271,489.87,557.46,597.05,2
1,2051023136,2022-06-30T23:04:02.320,0,67108,62064,54,487.49,558.99,598.12,1
5,2051023137,2022-06-30T23:04:02.790,0,53550,41217,3797,5567.82,6387.53,6829.38,1
2,2051023138,2022-06-30T23:04:03.313,0,43924,123,1684,259.60,334.08,357.80,1
1,2051023139,2022-06-30T23:04:04.009,0,38460,45187,303,1011.13,1309.14,1402.09,1
5,2051023140,2022-06-30T23:25:02.126,0,44056,53924,3075,402.29,423.63,453.71,1
5,2051023141,2022-06-30T23:25:02.837,0,43628,58038,3828,489.34,597.27,639.08,1
1,2051023142,2022-06-30T23:36:01.930,0,65014,64373,1304,614.48,755.39,808.28,1
1,2051023143,2022-06-30T23:36:02.672,1,54164,64818,1203,208.58,271.69,290.98,1
1,2051023144,2022-06-30T23:36:03.296,0,49137,63946,1084,436.44,496.09,531.31,1
1,2051023145,2022-06-30T23:47:02.025,0,61396,68742,464,921.57,1068.65,1144.52,1
1,2051023146,2022-06-30T23:47:02.694,0,49180,64373,1304,203.50,243.17,267.27,1
1,2051023146,2022-06-30T23:47:02.694,0,58535,64373,1304,288.66,294.84,315.77,1
1,2051023146,2022-06-30T23:47:02.694,0,41620,64373,1304,515.95,626.90,671.41,1
1,2051023146,2022-06-30T23:47:02.694,0,42447,64373,1304,153.12,228.63,244.64,2
1,2051023146,2022-06-30T23:47:02.694,0,45029,64373,1304,321.90,422.23,452.63,1
5,2051023147,2022-06-30T23:58:02.062,1,39638,17882,4004,2835.86,3140.33,3345.18,1
5,2051023148,2022-06-30T23:58:02.555,0,56212,18724,4223,20.48,103.14,126.09,2
5,2051023148,2022-06-30T23:58:02.555,0,1733,18724,4223,243.55,294.84,315.77,1
13,2051023149,2022-07-01T00:09:06.921,3,63299,35644,7670,255.98,184.32,197.22,1
13,2051023149,2022-07-01T00:09:06.921,3,50245,35644,7670,192.95,137.99,147.64,1
13,2051023149,2022-07-01T00:09:06.921,3,63296,35644,7670,256.01,184.32,197.22,1
13,2051023149,2022-07-01T00:09:06.921,3,63298,35644,7670,256.00,186.33,199.37,1
13,2061089102,2022-07-01T00:16:58.612,3,50245,72642,7660,192.95,137.99,147.64,1
13,2061089102,2022-07-01T00:16:58.612,3,63299,72642,7660,255.98,184.32,197.22,1
13,2061089102,2022-07-01T00:16:58.612,3,63296,72642,7660,256.01,184.32,197.22,1
13,2061089102,2022-07-01T00:16:58.612,3,63298,72642,7660,256.00,186.33,199.37,1
9,2051023150,2022-07-01T00:20:02.015,0,42509,70161,6111,229.00,317.98,340.55,1
1,2051023151,2022-07-01T00:20:02.714,0,37961,4878,1114,69.60,80.89,98.07,1
1,2051023151,2022-07-01T00:20:02.714,0,51336,4878,1114,67.21,85.35,104.54,1
1,2051023151,2022-07-01T00:20:02.714,0,409,4878,1114,542.05,586.65,628.30,1
1,2051023151,2022-07-01T00:20:02.714,0,958,4878,1114,230.53,277.72,297.45,1
7,2051023152,2022-07-01T00:52:02.084,0,38585,53504,4510,217.68,259.87,281.28,2
2,2051023153,2022-07-01T00:52:02.530,0,1840,8172,2136,1603.62,3791.05,4064.01,1
5,2051023154,2022-07-01T02:15:02.192,0,60958,41281,3345,803.73,870.22,931.13,1
15,2051023155,2022-07-01T03:59:02.095,0,625,21944,8320,533.28,599.57,642.31,1
5,2051023156,2022-07-01T05:34:02.251,0,58909,8213,3740,5121.23,5787.91,6216.17,1
7,2051023157,2022-07-01T06:05:02.252,0,43654,24486,4502,2655.72,4000.15,4214.88,1
1,2051023158,2022-07-01T06:46:03.032,0,7350,44736,977,554.71,750.97,805.04,1
13,2051023159,2022-07-01T06:46:03.836,0,54498,51990,7230,112.19,129.93,139.02,2
13,2051023159,2022-07-01T06:46:03.836,0,54500,51990,7230,114.41,131.94,141.18,2
1,2051023160,2022-07-01T06:57:02.609,0,60087,67708,1326,249.11,295.35,317.92,1
1,2051023161,2022-07-01T07:38:02.879,0,22241,43943,1590,75.51,83.88,113.16,1
1,2051023161,2022-07-01T07:38:02.879,0,5223,43943,1590,71.47,155.82,167.04,1
13,2051023162,2022-07-01T07:38:03.823,0,6851,20939,7583,439.87,499.64,535.62,2
1,2051023163,2022-07-01T07:38:04.458,0,66990,59913,1213,805.24,1045.37,1118.65,1
2,2051023164,2022-07-01T07:49:02.844,0,60529,54053,2492,940.44,985.04,1053.99,2
1,2051023165,2022-07-01T07:49:03.789,0,56020,3492,1312,166.49,195.77,220.93,1
1,2051023165,2022-07-01T07:49:03.789,0,51708,3492,1312,286.57,363.94,393.36,1
1,2051023165,2022-07-01T07:49:03.789,0,49008,3492,1312,29.39,38.31,49.57,1
1,2051023165,2022-07-01T07:49:03.789,0,57770,3492,1312,147.40,160.15,171.35,1
1,2051023165,2022-07-01T07:49:03.789,0,51521,3492,1312,567.45,631.34,676.80,1
5,2051023166,2022-07-01T08:11:07.212,0,65946,17859,3303,3485.68,3745.01,3989.65,1
1,2051023167,2022-07-01T08:11:07.917,0,46980,68471,67,386.70,489.50,523.76,1
2,2051023168,2022-07-01T08:22:03.063,0,55751,55693,2085,46.19,99.44,107.77,2
1,2051023169,2022-07-01T08:22:03.784,0,48629,42917,1233,227.70,261.05,320.08,1
1,2051023169,2022-07-01T08:22:03.784,0,16176,42917,1233,28.83,37.65,42.03,2
1,2051023169,2022-07-01T08:22:03.784,0,22540,42917,1233,683.56,861.56,923.59,1
1,2051023169,2022-07-01T08:22:03.784,0,38712,42917,1233,2969.88,3402.65,3641.55,1
1,2051023170,2022-07-01T08:22:05.350,0,43237,24383,958,162.11,349.50,373.96,2
1,2051023171,2022-07-01T08:44:03.209,0,60076,26226,1098,226.77,278.99,298.52,1
5,2051023172,2022-07-01T08:55:03.130,0,4477,54781,3216,247.47,272.44,292.06,1
2,2051023173,2022-07-01T08:55:03.497,0,55217,11913,2599,2826.91,3493.47,3745.01,1
2,2051023174,2022-07-01T09:06:04.333,0,44881,36629,2299,38.82,63.45,67.90,1
2,2051023174,2022-07-01T09:06:04.333,0,47433,36629,2299,1699.57,2563.56,2748.14,1
5,2051023175,2022-07-01T09:06:05.345,4,18042,18193,3955,879.40,945.76,1011.96,1
1,2051023176,2022-07-01T09:17:03.021,0,3415,15475,142,828.27,1095.83,1172.54,1
1,2051023176,2022-07-01T09:17:03.021,0,42454,15475,142,438.15,504.60,539.93,2
1,2051023177,2022-07-01T09:17:04.056,0,18387,16164,56,5320.41,7080.59,7576.23,2
1,2061089103,2022-07-01T09:21:21.398,0,59539,73272,374,12.92,17.12,18.32,9
1,2061089103,2022-07-01T09:21:21.398,0,64409,73272,374,10.20,25.18,26.94,2
13,2051023178,2022-07-01T09:28:03.139,0,65595,35549,7207,1142.04,1293.39,1379.46,1
2,2051023179,2022-07-01T09:50:03.459,0,64552,55152,2457,997.69,1346.44,1429.03,2
1,2051023180,2022-07-01T10:01:07.345,0,67108,62064,54,487.49,582.16,622.91,1
2,2051023181,2022-07-01T10:01:07.645,0,14783,16850,2542,170.94,216.54,231.71,3
1,2051023182,2022-07-01T10:01:08.031,0,50313,14487,421,1097.56,1235.83,1322.34,4
8,2051023183,2022-07-01T10:01:08.345,0,66534,35933,5746,589.84,671.80,718.83,2
13,2051023184,2022-07-01T10:01:09.004,0,43232,11088,7230,137.16,246.79,265.11,4
8,2051023185,2022-07-01T10:01:09.451,0,52155,13215,5337,533.84,558.96,599.20,1
8,2051023185,2022-07-01T10:01:09.451,0,3157,13215,5337,390.96,510.70,547.47,1
1,2051023186,2022-07-01T10:01:09.917,0,52248,5753,964,359.63,499.57,534.54,1
5,2051023187,2022-07-01T10:12:03.048,0,18916,20295,3709,415.87,515.68,551.78,1
13,2051023188,2022-07-01T10:12:03.613,0,64234,8697,7072,318.73,352.19,377.20,1
1,2051023189,2022-07-01T10:12:04.549,6,12178,31322,583,29.80,63.45,67.90,10
13,2051023190,2022-07-01T10:23:03.021,0,55260,7905,7655,531.27,596.26,638.00,1
13,2051023191,2022-07-01T10:23:03.531,0,22431,21264,7339,99.35,140.05,169.20,7
2,2051023192,2022-07-01T10:23:03.973,0,22903,16527,1974,101.99,131.94,141.18,2
1,2051023193,2022-07-01T10:23:04.367,1,43237,24383,575,162.11,349.50,373.96,1
5,2051023194,2022-07-01T10:23:04.893,0,48507,39370,4048,2561.27,2772.74,2955.05,1
13,2051023195,2022-07-01T10:34:04.135,0,43006,41777,7082,827.07,914.95,1037.83,2
1,2051023196,2022-07-01T10:34:04.865,0,65602,49445,1390,640.21,739.28,791.03,1
13,2051023197,2022-07-01T10:34:05.323,0,65882,41764,6973,1112.89,1225.67,1307.25,1
1,2051023198,2022-07-01T10:45:03.548,0,48629,25122,1045,227.70,261.05,320.08,1
1,2051023198,2022-07-01T10:45:03.548,0,4503,25122,1045,26.23,51.27,54.96,1
8,2051023199,2022-07-01T10:45:04.087,0,49700,52326,5470,425.79,523.74,560.40,2
1,2051023200,2022-07-01T10:56:03.299,0,41169,45579,286,4272.81,5012.81,5363.71,2
1,2051023201,2022-07-01T10:56:03.850,0,5654,31549,1478,42.32,51.36,54.96,10
13,2051023202,2022-07-01T10:56:04.837,0,37861,11132,7333,402.21,574.04,615.37,1
1,2051023203,2022-07-01T10:56:05.516,0,43522,9715,915,153.98,200.43,214.46,2
1,2051023204,2022-07-01T11:07:02.586,0,60354,4744,196,260.43,312.24,336.24,2
13,2051023205,2022-07-01T11:17:09.495,0,22232,20888,7314,592.40,622.45,666.02,1
5,2051023206,2022-07-01T11:17:09.984,0,45532,19020,3303,168.84,230.65,246.79,1
2,2051023207,2022-07-01T11:17:10.472,0,31628,15030,2717,294.34,328.34,351.33,1
5,2051023208,2022-07-01T11:17:11.064,1,22972,53798,3148,510.37,592.13,633.69,1
5,2051023208,2022-07-01T11:17:11.064,1,57694,53798,3148,1694.09,2063.21,2248.08,1
5,2051023208,2022-07-01T11:17:11.064,1,14401,53798,3148,175.04,222.18,238.17,1
5,2051023209,2022-07-01T11:28:02.473,0,11824,55420,3612,58.58,66.22,81.91,1
5,2051023209,2022-07-01T11:28:02.473,0,60048,55420,3612,732.64,924.60,989.33,1
1,2051023210,2022-07-01T11:49:03.509,3,59779,6006,652,131.59,158.50,171.35,5
1,2051023211,2022-07-01T11:49:04.141,0,28972,69253,1018,38.52,49.35,52.81,5
1,2051023212,2022-07-01T11:49:04.605,0,65765,64095,897,19.31,33.24,35.56,9
15,2051023213,2022-07-01T11:49:05.110,0,66585,50027,8226,352.62,410.94,439.70,1
15,2051023213,2022-07-01T11:49:05.110,0,65331,50027,8226,665.79,844.03,903.11,1
15,2051023214,2022-07-01T12:00:05.366,0,51385,34971,8253,145.49,192.37,205.84,4
5,2051023215,2022-07-01T12:00:06.657,0,13544,20101,3629,85.29,117.85,126.09,1
5,2051023215,2022-07-01T12:00:06.657,0,55552,20101,3629,107.73,146.77,157.34,2
1,2051023216,2022-07-01T12:11:02.479,0,54791,43603,824,555.22,612.24,656.32,10
1,2051023217,2022-07-01T12:11:03.034,0,50433,46044,91,254.07,297.12,311.46,1
5,2051023218,2022-07-01T12:11:03.458,0,59047,38555,3149,615.73,660.72,706.97,1
2,2051023219,2022-07-01T12:11:03.819,0,53654,59434,2603,253.37,352.52,377.20,2
2,2051023220,2022-07-01T12:22:02.103,0,45296,227,2071,154.05,172.14,196.14,2
15,2051023221,2022-07-01T12:22:02.633,1,20265,52148,8654,922.62,1101.94,1169.30,1
1,2051023222,2022-07-01T12:22:04.988,0,11865,34394,704,78.37,99.32,131.48,1
1,2051023222,2022-07-01T12:22:04.988,0,13074,34394,704,162.20,191.09,206.92,1
1,2051023222,2022-07-01T12:22:04.988,0,56374,34394,704,109.58,132.13,145.49,1
1,2051023222,2022-07-01T12:22:04.988,0,41548,34394,704,109.93,137.73,147.64,1
1,2051023222,2022-07-01T12:22:04.988,0,53548,34394,704,140.35,165.34,185.36,1
1,2051023222,2022-07-01T12:22:04.988,0,315,34394,704,73.26,92.49,101.30,1
1,2051023222,2022-07-01T12:22:04.988,0,13973,34394,704,133.33,159.23,172.43,1
1,2051023222,2022-07-01T12:22:04.988,0,62388,34394,704,57.81,97.31,106.69,2
1,2051023222,2022-07-01T12:22:04.988,0,60096,34394,704,102.38,123.88,132.56,1
1,2051023223,2022-07-01T12:33:02.427,1,47156,57549,515,2223.98,2506.91,2682.40,1
1,2051023224,2022-07-01T12:33:02.999,0,53383,6322,803,166.76,281.48,301.76,6
1,2051023225,2022-07-01T12:33:03.474,0,40697,44944,1500,663.30,810.29,868.63,6
1,2051023225,2022-07-01T12:33:03.474,0,18851,44944,1500,114.38,132.31,146.57,1
1,2051023225,2022-07-01T12:33:03.474,0,3133,44944,1500,856.06,990.07,1059.38,2
1,2051023226,2022-07-01T12:33:04.135,0,54117,48237,1191,71.93,348.49,372.88,2
1,2051023227,2022-07-01T12:33:04.582,0,662,33627,1355,615.21,707.05,756.55,2
1,2051023227,2022-07-01T12:33:04.582,0,663,33627,1355,600.26,678.85,726.37,1
1,2051023228,2022-07-01T12:44:01.994,0,39108,46287,54,786.26,899.85,1032.44,1
1,2051023229,2022-07-01T12:44:02.504,0,66773,5967,815,972.62,1113.53,1191.94,11
1,2051023230,2022-07-01T12:55:02.783,0,40205,16353,1009,252.24,331.37,354.56,1
2,2051023231,2022-07-01T12:55:03.543,0,19281,227,2071,53.70,100.53,107.77,1
2,2051023231,2022-07-01T12:55:03.543,0,45296,227,2071,154.05,172.14,196.14,2
2,2051023232,2022-07-01T12:55:05.220,0,14216,52828,2658,489.87,557.99,597.05,10
1,2051023233,2022-07-01T12:55:05.897,0,59676,61472,33,781.81,864.18,924.67,1
1,2051023234,2022-07-01T13:06:04.367,0,416,45579,295,474.78,541.87,579.80,5
5,2051023235,2022-07-01T13:27:02.978,1,20282,39210,3819,720.69,960.08,1029.20,1
5,2051023236,2022-07-01T13:27:03.833,0,52866,57116,3401,339.48,463.45,496.82,1
5,2051023236,2022-07-01T13:27:03.833,0,40120,57116,3401,78.01,98.85,122.86,1
5,2051023237,2022-07-01T13:27:04.464,4,47052,57124,3741,645.17,711.08,760.86,2
13,2051023238,2022-07-01T13:27:04.929,0,3375,13460,7084,211.26,227.62,243.56,1
2,2051023239,2022-07-01T13:27:05.423,2,37820,13757,2047,434.82,543.87,583.04,1
1,2051023240,2022-07-01T13:27:06.194,0,53118,59358,1521,2157.11,2779.70,2979.84,1
1,2051023240,2022-07-01T13:27:06.194,0,20263,59358,1521,1327.53,1717.08,1840.71,1
1,2051023241,2022-07-01T13:27:06.977,0,9372,22799,180,22.17,24.17,32.33,1
1,2051023241,2022-07-01T13:27:06.977,0,41026,22799,180,31.77,36.01,47.42,1
1,2051023241,2022-07-01T13:27:06.977,0,47751,22799,180,38.74,98.88,117.47,2
1,2051023241,2022-07-01T13:27:06.977,0,50425,22799,180,675.23,688.92,737.15,1
6,2051023242,2022-07-01T13:27:07.918,1,41643,34879,4295,2232.24,2606.25,2764.30,1
1,2051023243,2022-07-01T13:27:08.738,0,60568,48128,1090,386.18,508.63,544.24,1
9,2061089104,2022-07-01T13:29:11.005,0,40974,73638,5904,515.96,540.87,578.72,1
8,2051023244,2022-07-01T13:38:02.432,0,59755,57338,5704,100.98,159.67,204.76,3
2,2051023245,2022-07-01T13:38:03.008,0,57248,36365,2651,478.41,512.66,548.55,1
2,2051023246,2022-07-01T13:38:03.571,0,20241,20603,2664,666.88,817.84,875.09,3
14,2051023247,2022-07-01T13:38:03.933,0,13270,21537,7924,386.00,441.28,475.27,2
7,2051023248,2022-07-01T14:11:01.979,0,58203,36567,4510,360.16,407.89,438.62,1
1,2051023249,2022-07-01T14:11:02.494,0,66807,3298,1602,391.29,456.05,490.35,1
13,2051023250,2022-07-01T14:11:03.038,0,65013,20992,6862,561.69,791.66,847.07,1
13,2051023251,2022-07-01T14:22:02.911,0,31913,66102,7650,249.36,345.47,369.65,1
1,2051023252,2022-07-01T14:33:03.011,0,56641,24653,921,257.92,294.10,314.69,1
1,2051023253,2022-07-01T14:33:03.890,0,21092,25401,816,423.02,498.64,534.54,1
1,2051023253,2022-07-01T14:33:03.890,0,65495,25401,816,425.98,527.77,564.71,1
1,2051023254,2022-07-01T14:44:01.998,0,60289,50386,1541,292.22,328.34,351.33,2
1,2051023255,2022-07-01T14:44:02.524,0,55991,63774,815,137.57,169.74,184.29,2
15,2051023256,2022-07-01T14:54:03.042,0,209,71529,8369,361.19,433.10,463.41,1
2,2051023257,2022-07-01T15:05:02.235,0,65821,36246,2719,508.42,690.94,739.30,1
2,2051023257,2022-07-01T15:05:02.235,0,57047,36246,2719,345.69,417.99,447.25,1
1,2051023258,2022-07-01T15:05:02.990,0,54077,6339,295,392.00,451.22,482.81,3
1,2051023260,2022-07-01T15:05:03.813,0,64880,63190,143,620.81,785.61,840.61,2
1,2051023260,2022-07-01T15:05:03.813,0,42454,63190,143,438.15,504.60,539.93,2
1,2051023261,2022-07-01T15:16:03.285,0,37841,30994,941,3391.04,3803.17,4069.40,1
1,2051023262,2022-07-01T15:16:03.726,0,175,63190,143,272.38,305.18,326.54,1
5,2051023263,2022-07-01T15:16:04.828,0,35381,18076,3766,501.96,636.37,682.18,1
5,2051023263,2022-07-01T15:16:04.828,0,46828,18076,3766,208.78,290.07,310.38,10
5,2051023263,2022-07-01T15:16:04.828,0,14017,18076,3766,436.74,588.11,630.45,1
5,2051023263,2022-07-01T15:16:04.828,0,1389,18076,3766,525.12,614.25,658.47,1
1,2051023264,2022-07-01T15:16:06.051,1,60554,63269,684,878.15,982.01,1050.76,1
1,2051023264,2022-07-01T15:16:06.051,1,66021,63269,684,244.58,291.08,311.46,1
1,2051023264,2022-07-01T15:16:06.051,1,60550,63269,684,244.59,289.06,309.30,1
1,2051023264,2022-07-01T15:16:06.051,1,60644,63269,684,539.44,583.17,623.99,1
1,2051023264,2022-07-01T15:16:06.051,1,60646,63269,684,533.62,530.79,567.95,1
1,2051023264,2022-07-01T15:16:06.051,1,60551,63269,684,879.25,994.10,1063.69,1
1,2051023264,2022-07-01T15:16:06.051,1,60553,63269,684,244.57,281.01,300.68,1
1,2051023264,2022-07-01T15:16:06.051,1,65743,63269,684,390.89,446.19,477.42,1
1,2051023265,2022-07-01T15:27:02.876,2,66207,5864,875,467.37,616.40,659.55,1
8,2051023266,2022-07-01T15:27:03.220,0,52763,4011,5328,77.43,93.65,115.31,15
13,2051023267,2022-07-01T15:38:03.917,0,13359,13457,7251,301.67,376.69,403.06,3
1,2051023268,2022-07-01T15:38:04.465,1,58481,3522,684,269.78,589.11,631.53,1
1,2051023269,2022-07-01T15:38:05.018,0,39393,44810,1294,619.90,759.42,812.59,1
1,2051023259,2022-07-01T15:49:02.688,3,57759,2680,318,14383.50,16618.74,17782.05,1
5,2051023270,2022-07-01T16:00:04.033,0,46623,57456,3557,768.20,876.63,939.75,1
7,2051023271,2022-07-01T16:00:04.833,0,58938,35471,4589,11808.36,12322.72,13125.31,1
1,2051023272,2022-07-01T16:00:05.658,0,60912,59643,792,1337.61,1517.05,1624.09,10
13,2051023273,2022-07-01T16:00:06.120,0,57781,8700,7108,7.35,13.09,14.01,40
1,2051023274,2022-07-01T16:00:06.565,0,60807,43392,1182,892.69,991.03,1128.35,1
1,2051023274,2022-07-01T16:00:06.565,0,61243,43392,1182,188.92,210.51,225.24,2
2,2051023275,2022-07-01T16:11:08.193,0,48507,12926,2638,2561.27,2792.18,2961.52,1
1,2051023276,2022-07-01T16:11:08.568,0,52114,13623,918,832.02,1058.56,1132.66,2
5,2051023277,2022-07-01T16:11:09.019,0,58744,56393,4151,465.75,566.04,605.67,1
1,2051023278,2022-07-01T16:32:02.628,0,9580,5864,875,29.83,70.37,75.44,2
1,2051023278,2022-07-01T16:32:02.628,0,66207,5864,875,467.37,616.40,659.55,1
1,2051023278,2022-07-01T16:32:02.628,0,62804,5864,875,16.22,29.21,31.25,1
2,2051023279,2022-07-01T16:32:03.797,0,38334,12088,2219,62.58,84.60,90.53,1
2,2051023279,2022-07-01T16:32:03.797,0,4176,12088,2219,145.91,160.64,173.51,1
13,2051023280,2022-07-01T16:42:08.952,0,45227,20999,6898,58.19,61.96,78.67,1
13,2051023280,2022-07-01T16:42:08.952,0,4477,20999,6898,247.47,278.48,298.52,1
2,2051023281,2022-07-01T16:42:10.383,0,44896,7415,2138,398.31,501.73,573.34,1
1,2051023282,2022-07-01T16:42:11.143,0,44333,48718,340,456.69,517.69,553.94,1
1,2051023283,2022-07-01T16:42:11.828,1,66990,11199,439,805.24,1045.37,1118.65,1
2,2051023284,2022-07-01T17:04:05.359,0,50517,36544,2665,91.56,125.90,134.71,1
2,2051023284,2022-07-01T17:04:05.359,0,56374,36544,2665,109.58,124.35,140.10,1
2,2051023284,2022-07-01T17:04:05.359,0,50313,36544,2665,1097.56,1274.75,1366.52,1
1,2051023285,2022-07-01T17:04:06.488,0,62601,67341,1118,794.55,888.35,950.53,1
2,2051023286,2022-07-01T17:04:07.545,0,12251,57321,2716,943.45,979.18,1049.68,1
2,2051023286,2022-07-01T17:04:07.545,0,44292,57321,2716,35.98,118.93,135.79,3
2,2051023286,2022-07-01T17:04:07.545,0,65010,57321,2716,256.36,381.85,497.90,1
8,2051023287,2022-07-01T17:04:08.572,0,66162,66372,5762,111.34,129.16,140.10,2
1,2051023288,2022-07-01T17:04:09.045,0,48027,68154,1152,301.76,391.06,419.23,1
1,2051023288,2022-07-01T17:04:09.045,0,47025,68154,1152,26.85,65.34,70.05,1
8,2051023289,2022-07-01T17:04:09.543,0,48599,11597,5298,434.78,496.64,572.26,3
1,2051023290,2022-07-01T17:15:03.790,0,41481,67033,707,685.81,1224.47,1312.64,2
1,2051023290,2022-07-01T17:15:03.790,0,17963,67033,707,94.08,113.56,122.86,1
